"mouseID","sex","year","bodyweight","bodylength","BMI","HI","loc","batch","Ntrapped","ID","agri","imperv","tcd","swf","dist_road","dist_path","prec_aug_2015","prec_aug_2016","prec_aug_2017","prec_aug_2018","prec_aug_2019","prec_aug_2021","prec_aug_2022","temp_aug_2015","temp_aug_2016","temp_aug_2017","temp_aug_2018","temp_aug_2019","temp_aug_2021","temp_aug_2022","CATO","PITO","POTO","cat_dens","pig_dens","pou_dens","gem_char","region","lon","lat","farm_ID","observed_arg","chao1_arg","shannon_arg","simpson_eve_arg","simpson_dom_arg"
"AA_0450","F",2017,17.64,87.07,-1.68259059160982,0.956521739,"53.2108   13.6506","Batch_1",6,447,0.469999998807907,0,0.529999971389771,6,71.6080017089844,1056.02282714844,25.3068294525146,27.4250736236572,37.306827545166,15.9321718215942,22.3588085174561,95.1877822875977,43.4081764221191,206.077392578125,175.703887939453,180.116561889648,202.869918823242,199.077392578125,167.790679931641,204.703887939453,0.0856778174638748,0.0383082963526249,0.0409117229282856,0.0371099784970284,0.016592625528574,17.7202587127686,"12073404","Brandenburg",13.6506,53.2108,219,61,61,3.27019301323315,0.242112419877048,0.0677100440831409
"AA_0629","M",2018,12.17,71.2,-0.181652880725682,0.85,"53.0706   14.0939","Batch_1",6,448,0.379999995231628,56.5299987792969,0,0,24.508186340332,316.626281738281,24.2312984466553,42.9505004882812,53.7810249328613,14.0121917724609,31.5333290100098,76.3792343139648,54.8394203186035,211.214477539062,178.214477539062,183.214477539062,206.214477539062,204.214477539062,170.214477539062,209.253768920898,0.162654235959053,0.0085555724799633,0.009685929864645,0.126281678676605,0.00664238492026925,7.51997375488281,"12073440","Brandenburg",14.0939,53.0706,198,25,25,2.75585213075274,0.456958062719846,0.0875353851115292
"AA_0308","M",2017,14.44,75.23,0.318159408192836,0.3,"52.2428   13.8675","Batch_1",6,449,0,50.0200004577637,4.53000020980835,0,19.5165863037109,232.118392944336,33.5533447265625,38,66.4584808349609,12,24.2868633270264,87.6106262207031,58.5298156738281,220.383758544922,183.919189453125,189.919189453125,214.108413696289,208.919189453125,177.919189453125,214.919189453125,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","Brandenburg",13.8675,52.2428,53,44,44,3.23240350470299,0.376033067327813,0.0604395589163967
"SK_3145","F",2015,16.17,80.3,-0.178850938006442,0.857142857,"53.0689   13.4286","Batch_1",4,450,0.319999992847443,41.0900001525879,0,0,63.9209899902344,599.647644042969,41.9054260253906,36.9889984130859,53.2492446899414,20.2828502655029,25,90,59.5288314819336,207.974731445312,175.974731445312,180.974731445312,202.974731445312,200.974731445312,169.974731445312,206.974731445312,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","Brandenburg",13.4286,53.0689,197,46,46,3.04591716908931,0.283505772729855,0.0766796747221695
"AA_0407","M",2017,10.87,70.13,-1.01165266959486,0.684210526,"52.0172   14.1442","Batch_1",10,451,0.349999994039536,23.2800006866455,2.67000007629395,10,40.8915481567383,115.825088500977,30.0012226104736,38.2073516845703,72.0423355102539,18.8931007385254,30.7004852294922,102.223518371582,71.7754440307617,221,184,191,215.377731323242,208,176,212.377731323242,0.080185167491436,0.00154991541057825,0.0465387776494026,0.00606728950515389,0.000117275871161837,3.52140235900879,"12061450","Brandenburg",14.1442,52.0172,39,48,48,3.04688342419659,0.264810735673771,0.0786725405234272
"AA_0142","F",2016,16.152,82,-0.943580245410543,0.782608696,"53.1164   13.7731","Batch_1",3,452,0,26.6000003814697,0,0,43.7222213745117,460.081970214844,30.1743507385254,36.6110801696777,45.5406723022461,17.1743507385254,28.6096649169922,90.6375274658203,45.9746589660645,208.706436157227,176.353713989258,181.353713989258,204.353713989258,201.35270690918,168.706436157227,206.317672729492,1.10848784446716,0.0617912746965885,0.0714863985776901,0.114503666758537,0.00638286443427205,7.38434314727783,"12073201","Brandenburg",13.7731,53.1164,205,35,35,2.92225923930124,0.381262931348006,0.0749389101909552
"SK_3205","F",2015,13.04,73.2,-0.190157948259917,0,"52.2225   13.6025","Batch_1",8,453,0,45.5800018310547,24.8799991607666,0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,31,91.1175918579102,51.4174308776855,218.587982177734,183.564361572266,188.587982177734,211.852020263672,207.157562255859,176.366546630859,214.587982177734,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","Brandenburg",13.6025,52.2225,51,62,62,3.43736923773023,0.317007640614945,0.0508790016126321
"SK_3156","F",2015,16.42,76.4,1.78423394368531,0.16,"52.9217   13.5472","Batch_1",4,454,0,68.0400009155273,0.419999986886978,0,22.1092071533203,111.397941589355,42.4467506408691,49.1705741882324,66.9662322998047,14.2238731384277,22.7774295806885,126.134620666504,22.5167484283447,210.018600463867,177.017990112305,182.018600463867,205.018600463867,202.017990112305,170.017990112305,207.017990112305,1.79432463645935,0.0239626169204712,0.0121016260236502,0.0754082500934601,0.00100705248769373,0.508582711219788,"12060198","Brandenburg",13.5472,52.9217,150,52,52,3.11464199871567,0.267881037712906,0.0717884677278998
"SK_3007","M",2015,17.83,82.5,0.514793487705896,0.7,"48.8558   12.0689","Batch_1",2,455,0.509999990463257,11.3100004196167,4.30000019073486,0,53.6366386413574,64.6775817871094,34.4557914733887,49.2208480834961,103.237205505371,54.1264038085938,103.905906677246,105.7607421875,62.9170837402344,211.855331420898,184.120681762695,192.120681762695,209.132949829102,193.120681762695,167.120681762695,202.120681762695,0.640521645545959,0.0340447910130024,0.000135555805172771,0.113630637526512,0.00603965763002634,0.0240480452775955,"09273141","Bayern",12.06888889,48.85583333,5,44,44,3.02410296431601,0.293329438371705,0.0774803676488579
"AA_0660","F",2018,21.21,89,1.03965201821964,0.84,"53.0783   14.1414","Batch_1",18,456,0,7.65000009536743,0,9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,28.0515518188477,71.9484939575195,53.4641418457031,211.314163208008,178.314163208008,183.314163208008,206.314163208008,204.314163208008,170.314163208008,209.314163208008,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","Brandenburg",14.1414,53.0783,199,103,103,3.68184721691436,0.233427461940675,0.041592097962086
"SK_3166","F",2015,10.4,82.5,-6.9152065122941,0.826086957,"52.6053   13.8756","Batch_1",15,457,0.140000000596046,67.4199981689453,0.270000010728836,0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,26.3270835876465,74.5841445922852,46.0700225830078,215.311676025391,178.775344848633,185.099044799805,209.035003662109,204.810348510742,173.035003662109,209.518280029297,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","Brandenburg",13.8756,52.6053,81,39,39,2.95649669302419,0.3371904252448,0.076043160544699
"AA_0417","M",2017,8.44,66.83,-1.99211930816338,0.736842105,"52.6867   14.2775","Batch_1",10,458,0.129999995231628,19.5,3.23000001907349,41,58.1911582946777,121.974517822266,35.5818176269531,37.0997200012207,61.1678886413574,7.66415214538574,28.4671192169189,67.0997161865234,30.9246406555176,220.853759765625,183,190,213,209,177,214,0.0684643909335136,0.0451752878725529,6.20483115199022e-05,0.0183743163943291,0.012124041095376,0.0166523847728968,"12064365","Brandenburg",14.2775,52.6867,94,149,149,3.32190353805711,0.0866899696658197,0.0774185228330901
"SK_3026","M",2015,13.43,77.6,-1.73286909683523,0.842105263,"49.2508   12.6325","Batch_1",1,459,0.669999957084656,8,1.13999998569489,5,24.7023658752441,62.8202476501465,52.4710006713867,52.8166389465332,89.9513473510742,47.9555130004883,107.210609436035,90.5431442260742,57.6679916381836,204.853088378906,171.853088378906,184.853088378906,198.864990234375,185.853088378906,160.853088378906,193.864990234375,3.14951705932617,0.156506180763245,0.0274053681641817,0.704842090606689,0.0350250937044621,6.13314867019653,"09372146","Bayern",12.6325,49.25083333,21,42,42,2.90045818010615,0.266793559019862,0.0892432482140669
"AA_0649","M",2018,12.09,68,1.14395522732909,0.65,"53.1514   13.2144","Batch_1",14,460,0.479999989271164,37.2099990844727,0,0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,32.1375274658203,102.216979980469,75.0714797973633,205.225799560547,174.460433959961,178.460433959961,201.225799560547,198.225799560547,168.225799560547,206.223297119141,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","Brandenburg",13.2144,53.1514,215,30,30,2.66108455419869,0.321830476286334,0.103574197565045
"AA_0250","M",2017,13.03,76.88,-1.8166072725229,0,"52.2225   13.6025","Batch_1",11,461,0,45.5800018310547,24.8799991607666,0,68.2418746948242,126.818565368652,40.1329612731934,35.7503089904785,64.9592895507812,9.33948612213135,31,91.1175918579102,51.4174308776855,218.587982177734,183.564361572266,188.587982177734,211.852020263672,207.157562255859,176.366546630859,214.587982177734,5.62238928978331e-05,4.66095400497579e-07,7.93035542301368e-06,1.49616516864626e-05,1.24031913628642e-07,0.00211033434607089,"12061020","Brandenburg",13.6025,52.2225,51,48,48,3.01644387919986,0.258804433619955,0.0804983633469214
"AA_0269","M",2017,9.62,69.25,-1.8751104398798,0.615384615,"52.6053   13.8756","Batch_1",7,462,0.140000000596046,67.4199981689453,0.270000010728836,0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,26.3270835876465,74.5841445922852,46.0700225830078,215.311676025391,178.775344848633,185.099044799805,209.035003662109,204.810348510742,173.035003662109,209.518280029297,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","Brandenburg",13.8756,52.6053,81,52,52,3.24896765997011,0.293056331621856,0.0656214084314124
"AA_0422","M",2017,16.88,80.69,0.359840573824379,0.833333333,"52.6506   14.3217","Batch_1",3,463,0.759999990463257,8.39000034332275,0,0,55,762.294555664062,30.5733795166016,37.9139175415039,64.3454742431641,9.14596080780029,25.5500545501709,68.6006851196289,35.1995124816895,221.394836425781,183.767959594727,189.854034423828,213.767959594727,208.854034423828,177.854034423828,214.767959594727,1.94843745231628,0.120987221598625,7.69278485677205e-05,0.137046694755554,0.00850984454154968,0.00541085237637162,"12064274","Brandenburg",14.321733,52.650566,90,55,55,3.15117755938604,0.24534622615993,0.074106777456468
"SK_3110","M",2015,9.8,63.8,0.698815869150986,0.9,"52.6053   13.8756","Batch_1",15,464,0.140000000596046,67.4199981689453,0.270000010728836,0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,26.3270835876465,74.5841445922852,46.0700225830078,215.311676025391,178.775344848633,185.099044799805,209.035003662109,204.810348510742,173.035003662109,209.518280029297,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","Brandenburg",13.8756,52.6053,81,73,73,3.40265638945542,0.244108996882217,0.0561168589111688
"AA_0612","F",2018,10.41,72,-2.29305490773937,0.7826086957,"53.0336   14.0806","Batch_1",9,465,1,0,0,0,26.4313259124756,581.596984863281,24.1022644042969,44.5001678466797,53.6766624450684,13.9989881515503,32.3540954589844,79.0761413574219,57.008415222168,210.398406982422,177.397384643555,182.397384643555,205.397384643555,203.397384643555,169.397384643555,209.397384643555,0.132863029837608,0.0593872144818306,0.0634582042694092,0.0284640565514565,0.0127228843048215,13.5950374603271,"12073505","Brandenburg",14.0806,53.0336,190,36,36,3.03508846665665,0.408710304254324,0.0679644664904088
"AA_0319","F",2017,14.2,73.41,0.877599019648991,0.08,"51.8978   13.8103","Batch_1",2,466,0,85.0500030517578,0.5,0,14.9756526947021,157.447174072266,31.4341297149658,48.0234107971191,60.2356109619141,16.0239372253418,20.9856586456299,100.467140197754,58.8827018737793,218.327133178711,183.327133178711,189.388824462891,213.746932983398,205.388824462891,175.327133178711,210.327133178711,4.17577743530273,0.00283589027822018,1.93239152431488,0.20132352411747,0.000136724571348168,93.1648941040039,"12061320","Brandenburg",13.8103,51.8978,35,70,70,3.32139074806649,0.203511477662464,0.0701961110488715
"AA_0402","F",2017,20.85,83.73,2.99451287117234,0.8,"52.0747   14.1808","Batch_1",10,467,0.109999999403954,48.6599998474121,0.629999995231628,6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,27.1305065155029,103.189064025879,85.6156921386719,222.503829956055,184.523803710938,191.503829956055,216.523803710938,209.152297973633,177.152297973633,214.503829956055,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","Brandenburg",14.1808,52.0747,41,36,36,2.94484935327205,0.352170248918836,0.0788759921176069
"AA_0242","M",2017,14.97,79.71,-1.11969194308384,0.9,"52.8075   14.0378","Batch_1",1,468,0,5.38000011444092,46.6500015258789,4,59.5839996337891,51.7831802368164,37.3401832580566,39.1354179382324,61.8007926940918,7.32448816299438,33.6410293579102,73.8700561523438,40.4293785095215,216.806686401367,181.806686401367,187.806686401367,211.806686401367,207.734664916992,174.806686401367,210.806686401367,2.81315588951111,0.0907081663608551,0.000169543141964823,0.214459255337715,0.0069150822237134,0.0129250194877386,"12064044","Brandenburg",14.0378,52.8075,126,37,37,2.9042062038469,0.305801928084614,0.0883808260997908
"AA_0434","M",2017,13.07,73.8,-0.423709468520184,0.736842105,"53.2375   13.6422","Batch_1",2,469,0.28999999165535,37.75,0,2,113.995826721191,443.792175292969,28.9946155548096,30.3557949066162,39.4314270019531,18.3557949066162,25.3557949066162,97.0241851806641,53.222053527832,204.836502075195,174.741119384766,178.77131652832,201.836502075195,197.741119384766,166.741119384766,203.741119384766,2.73054552078247,0.0418003760278225,0.0960620418190956,0.125307202339172,0.00191825709771365,4.40837383270264,"12073069","Brandenburg",13.6422,53.2375,223,45,45,3.00595206335518,0.263115108890089,0.0844581761798603
"AA_0606","F",2018,21.41,86.8,2.2060075925073,0.8,"53.0336   14.0806","Batch_1",9,470,1,0,0,0,26.4313259124756,581.596984863281,24.1022644042969,44.5001678466797,53.6766624450684,13.9989881515503,32.3540954589844,79.0761413574219,57.008415222168,210.398406982422,177.397384643555,182.397384643555,205.397384643555,203.397384643555,169.397384643555,209.397384643555,0.132863029837608,0.0593872144818306,0.0634582042694092,0.0284640565514565,0.0127228843048215,13.5950374603271,"12073505","Brandenburg",14.0806,53.0336,190,66,66,3.29819217416441,0.209106969762639,0.0724582024631407
"AA_0183","M",2016,17.75,82,0.654419754589456,0.75,"53.1514   13.2144","Batch_1",4,471,0.479999989271164,37.2099990844727,0,0,73.8466033935547,232.88703918457,50.6054039001465,36.8394432067871,59.6054039001465,25.9978694915771,32.1375274658203,102.216979980469,75.0714797973633,205.225799560547,174.460433959961,178.460433959961,201.225799560547,198.225799560547,168.225799560547,206.223297119141,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","Brandenburg",13.2144,53.1514,215,33,33,2.75583455958734,0.340917254066541,0.088886760472134
"AA_0555","F",2018,15.08,78,-0.258570110342076,0.88,"52.8328   14.0908","Batch_1",5,472,0.0799999982118607,71.5,1.3400000333786,0,26.939790725708,144.924758911133,39.3800735473633,40.0014839172363,60.5314483642578,6,32.2000389099121,67.4094085693359,35.7133178710938,217.998519897461,182.998519897461,188.998519897461,211.998519897461,207.998519897461,175.998519897461,212.986267089844,2.81315588951111,0.0907081663608551,0.000169543141964823,0.214459255337715,0.0069150822237134,0.0129250194877386,"12064044","Brandenburg",14.0908,52.8328,129,51,51,3.17678816946557,0.270426494179379,0.0725071084353467
"SK_3140","F",2015,14.86,78,-0.478570110342077,0.88,"53.1406   13.7586","Batch_1",5,473,0,26.7800006866455,3.36999988555908,18,64.4313354492188,495.067810058594,29.0504570007324,34.3246765136719,43.0615615844727,17.2804527282715,26.9932022094727,91.7579650878906,46.7766418457031,208.780014038086,176.988891601562,181.988891601562,204.988891601562,201.018264770508,168.988891601562,205.988891601562,1.10848784446716,0.0617912746965885,0.0714863985776901,0.114503666758537,0.00638286443427205,7.38434314727783,"12073201","Brandenburg",13.7586,53.1406,211,39,39,3.06597601763395,0.364116659490443,0.07041980907138
"AA_0440","F",2017,20.71,91.6,-0.602404569574863,0.826086957,"52.0875   14.2606","Batch_1",8,474,0.209999993443489,7.65999984741211,43.7900009155273,42,51.2510108947754,111.590744018555,28.204460144043,37.228515625,72.9501037597656,18.1752777099609,25.228515625,102.526397705078,89.4305648803711,221.724502563477,183.724502563477,189.899780273438,215.724502563477,207.724502563477,175.724502563477,213.529159545898,1.66057419776917,0.215890631079674,0.000149910119944252,0.095374770462513,0.0123996380716562,0.00861005950719118,"12067137","Brandenburg",14.2606,52.0875,43,21,21,2.42346615033849,0.37810863900515,0.125940120660399
"AA_0342","F",2017,17.21,78.79,1.5244203879819,0.84,"53.1247   13.4589","Batch_1",4,475,0.00999999977648258,43.9799995422363,6.42000007629395,0,23.5748672485352,174.321441650391,36.023998260498,33.1452369689941,46.4634475708008,21.0402221679688,24.0277328491211,89.2882385253906,51.7644386291504,207,175.402297973633,180,202.579010009766,200,168.402297973633,206,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","Brandenburg",13.4589,53.1247,206,35,35,3.00238616175838,0.420582370108249,0.0679330152713603
"AA_0666","F",2018,12.21,73,-0.932307441506491,0.84,"53.0783   14.1414","Batch_1",18,476,0,7.65000009536743,0,9,63.8303489685059,318.106231689453,26.014669418335,47.6559638977051,59.3956604003906,12.4641408920288,28.0515518188477,71.9484939575195,53.4641418457031,211.314163208008,178.314163208008,183.314163208008,206.314163208008,204.314163208008,170.314163208008,209.314163208008,0.298691153526306,0.450649976730347,0.0634732320904732,0.0668743327260017,0.100896582007408,14.2111005783081,"12073386","Brandenburg",14.1414,53.0783,199,78,78,3.45875678569612,0.222260148180848,0.0576824632100985
"AA_0206","M",2016,11.8,71,-0.463802373972257,0.85,"53.2397   13.1633","Batch_1",6,477,0.0999999940395355,38.560001373291,2.75,0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,34.7653656005859,100.20726776123,66.7462615966797,205,175,179,201,198,168,205,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","Brandenburg",13.1633,53.2397,224,76,76,2.66147498753029,0.103796095411172,0.12676676020152
"AA_0200","M",2016,11,69,-0.385297306438024,0.85,"53.2397   13.1633","Batch_1",6,478,0.0999999940395355,38.560001373291,2.75,0,14.6958417892456,203.212326049805,50.7187156677246,35,56.0000457763672,26.2070922851562,34.7653656005859,100.20726776123,66.7462615966797,205,175,179,201,198,168,205,0.000240711160586216,7.25991731087561e-06,5.60886765015312e-05,1.12378320409334e-05,3.3893624618031e-07,0.00261855381540954,"12065084","Brandenburg",13.1633,53.2397,224,117,117,3.28557751424262,0.10156987163977,0.0841490533464642
"AA_0061","M",2016,11.937,72,-0.766054907739375,0,"52.2731   13.5994","Batch_1",2,479,0.379999995231628,8.26000022888184,45.7799987792969,30,79.2605743408203,26.4818744659424,38.211669921875,36.3556137084961,64.1016387939453,6.99801254272461,32.1016426086426,86.7316741943359,52.3526954650879,218.373641967773,182.373641967773,188.373641967773,211.373641967773,208.373641967773,177.373641967773,214.373641967773,0.32527357339859,0.0150937316939235,0.253844559192657,0.0328002460300922,0.00152203603647649,25.5974178314209,"12061332","Brandenburg",13.599425,52.273117,58,39,39,2.85658567427503,0.274892985572434,0.0932763911295558
"SK_3135","M",2015,16.99,78.7,1.34395311602094,0.85,"52.8092   14.0569","Batch_1",4,480,0.00999999977648258,18.1800003051758,7.23000001907349,4,37.4901962280273,142.153503417969,38.9133148193359,39.096305847168,61.8571472167969,6.81499481201172,33.964282989502,72.004768371582,37.9587821960449,217.097213745117,182.097213745117,188.097213745117,211.926986694336,207.28108215332,175.097213745117,211.097213745117,2.81315588951111,0.0907081663608551,0.000169543141964823,0.214459255337715,0.0069150822237134,0.0129250194877386,"12064044","Brandenburg",14.0569,52.8092,127,39,39,2.99598837456051,0.329807645394434,0.0777453949266706
"AA_0303","M",2017,18.92,83.28,1.26217651136755,0.2,"52.2428   13.8675","Batch_1",6,481,0,50.0200004577637,4.53000020980835,0,19.5165863037109,232.118392944336,33.5533447265625,38,66.4584808349609,12,24.2868633270264,87.6106262207031,58.5298156738281,220.383758544922,183.919189453125,189.919189453125,214.108413696289,208.919189453125,177.919189453125,214.919189453125,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","Brandenburg",13.8675,52.2428,53,91,91,3.83822406553169,0.317160302344042,0.034648128746865
"AA_0584","M",2018,15.33,76,0.869934957192158,0,"52.7269   12.6278","Batch_1",6,482,0.0199999995529652,5.32000017166138,20.3999996185303,40,78.2753143310547,236.479476928711,74.4565658569336,26.1345825195312,69.8998031616211,44.3910102844238,22.2883567810059,88.5969848632812,42.6928901672363,209.702377319336,181.702377319336,184.702377319336,207.702377319336,204.702377319336,172.702377319336,208.702377319336,0.542061805725098,4.36859154433478e-05,0.591653048992157,0.116082325577736,9.35532261792105e-06,126.702278137207,"12063142","Brandenburg",12.6278,52.7269,97,58,58,3.17994805187103,0.226192589517044,0.0762243331983503
"AA_0288","M",2017,7.01,62.14,-1.3620249247956,0.8125,"52.6053   13.8756","Batch_1",7,483,0.140000000596046,67.4199981689453,0.270000010728836,0,35.2653617858887,97.4070205688477,27.4374332427979,46.5084648132324,73.0497360229492,11,26.3270835876465,74.5841445922852,46.0700225830078,215.311676025391,178.775344848633,185.099044799805,209.035003662109,204.810348510742,173.035003662109,209.518280029297,0.121439479291439,0.0863277539610863,7.63468560762703e-05,0.0113624865189195,0.00807725824415684,0.00714339502155781,"12064029","Brandenburg",13.8756,52.6053,81,102,102,3.37252890106937,0.147374546215173,0.0665238456735486
"AA_0055","M",2016,15.181,80,-1.03607517787631,0,"52.91   13.3064","Batch_1",2,484,0,38.1599998474121,3.88000011444092,16,24.2645988464355,96.9540405273438,48.2000961303711,38.8514595031738,58.1949462890625,16.2928047180176,21.9260406494141,80.281120300293,75.1048126220703,208.167205810547,174.884796142578,180.884796142578,201.884796142578,200.884796142578,170.195617675781,207.35627746582,4.44086933135986,0.0503958761692047,0.127040222287178,0.181027457118034,0.00205433601513505,5.17866373062134,"12065198","Brandenburg",13.3064,52.91,144,50,50,3.22201489209153,0.299455389441403,0.0667879113390063
"SK_3055","F",2015,15.36,83.8,-2.52623480619135,0.52,"49.125   12.3544","Batch_1",2,485,0.579999983310699,53.7200012207031,0.469999998807907,0,34.4019470214844,64.0032653808594,55.2408332824707,58.7237014770508,114.15113067627,51.2882919311523,118.596138000488,96.2084045410156,63.469913482666,203.089691162109,171.089691162109,182.089691162109,198.089691162109,183.089691162109,157.089691162109,193.285629272461,1.00399947166443,0.0375607348978519,0.00816174130886793,0.267113983631134,0.00999303068965673,2.17143058776855,"09372169","Bayern",12.35444444,49.125,19,54,54,3.25518086900981,0.293643008772025,0.0630647349513289
"AA_0359","M",2017,9.97,68.21,-1.068287804762,0.95,"53.1275   13.4864","Batch_1",9,486,0.319999992847443,49.9300003051758,0.419999986886978,0,82.9981155395508,55.4482460021973,33.6309776306152,32.4775848388672,44.7458000183105,19.6522178649902,24,88.0099105834961,48.4285621643066,207.168197631836,175.932586669922,180,202.985595703125,200,168.207153320312,206,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","Brandenburg",13.4864,53.1275,209,62,62,3.18029504522963,0.210920778270543,0.0764696223402713
"AA_0188","F",2016,9.07,67,-1.43679223890379,0.72,"53.0203   14.0355","Batch_1",5,487,0.0499999970197678,44.1699981689453,4.30000019073486,8,19.6653060913086,122.025833129883,22.2413272857666,41.0197944641113,48.5831336975098,15.0084733963013,36.3510665893555,80.9172668457031,57.2961959838867,210.992492675781,177.992492675781,182.992492675781,205.992492675781,203.992492675781,169.992492675781,209.992492675781,3.39110207557678,0.227075219154358,0.236762419342995,0.104476436972618,0.00699595874175429,7.29441165924072,"12073008","Brandenburg",14.035471,53.020251,184,29,29,2.57591252297801,0.303742217384168,0.113526393919342
"AA_0375","M",2017,16.8,81.48,-0.067168927851644,0.75,"52.0747   14.1808","Batch_1",10,488,0.109999999403954,48.6599998474121,0.629999995231628,6,25.0926818847656,216.876358032227,30.7403316497803,37.9916954040527,74.2157363891602,18.1067924499512,27.1305065155029,103.189064025879,85.6156921386719,222.503829956055,184.523803710938,191.503829956055,216.523803710938,209.152297973633,177.152297973633,214.503829956055,2.06985425949097,0.12037518620491,0.000187542696949095,0.170200988650322,0.00989826954901218,0.0154213523492217,"12067493","Brandenburg",14.1808,52.0747,41,41,41,2.90632214884089,0.289774610699413,0.084169706392046
"AA_0677","M",2018,8.84,60,1.40797549746603,0.2,"52.9967   13.1781","Batch_1",5,489,0.599999964237213,22.1399993896484,0,0,29.2021389007568,639.667053222656,47.0406379699707,33.9618797302246,55.0023727416992,22.3533725738525,21.0394077301025,83.3534469604492,70.2879943847656,206.712951660156,174.712951660156,179.712951660156,201.712951660156,199.712951660156,169.712951660156,206.774322509766,0.910161852836609,1.26673853397369,0.0721716657280922,0.0745571255683899,0.103766575455666,5.91203832626343,"12065100","Brandenburg",13.1781,52.9967,179,72,72,3.48901967399773,0.259250224699603,0.0535732954715166
"AA_0353","F",2017,18.85,86.95,-0.419880287557772,0.68,"53.0497   13.4408","Batch_1",14,490,0,60.8400001525879,3.14000010490417,0,23.9181709289551,118.092124938965,42.1488952636719,38.2435302734375,54.139331817627,18.4349002838135,24.200855255127,90.7454605102539,57.6120796203613,208.059967041016,175.770980834961,181.049530029297,203.059967041016,201.045440673828,170,207,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","Brandenburg",13.4408,53.0497,194,63,63,3.11481898465273,0.189461625749539,0.0837795823308273
"AA_0385","M",2017,15.42,78.95,-0.335860017420838,0.35,"52.2761   13.8975","Batch_1",15,491,0.219999998807907,67.870002746582,0,0,26.8478717803955,250.533706665039,32.2477836608887,37.2477836608887,65.7902908325195,12,25,87.8936996459961,58.8951187133789,220.058639526367,183.895126342773,189.895126342773,213.953750610352,209,178,215,0.391730159521103,0.000116356575745158,3.01401376724243,0.0217231214046478,6.45247246211511e-06,167.140029907227,"12067481","Brandenburg",13.8975,52.2761,59,28,28,2.577395661384,0.346250308804509,0.103145859530337
"SK_3105","F",2015,17.81,85,-0.603337846711896,0.88,"53.1478   13.4542","Batch_1",1,492,0.569999992847443,5.92000007629395,3.19000005722046,21,40.3540077209473,609.944152832031,36.215877532959,33.362434387207,46.7278709411621,21.1896476745605,24.2108306884766,91.0999526977539,53.6349601745605,206.734771728516,174.874847412109,179.821304321289,201.821304321289,199.70263671875,167.821304321289,205.70263671875,0.952517688274384,1.43391013145447,0.209324076771736,0.0251369290053844,0.0378408692777157,5.5240592956543,"12073572","Brandenburg",13.4542,53.1478,214,41,41,2.92767045457389,0.282678433682109,0.0862826483956943
